art_id,lang,nb_songs
7140,es,58
15814,en,39
317539,en,62
484594,da,41
13143,en,31
80772,es,52
12308342,fr,52
90546,en,106
6121,pt,137
14843,fr,62
3934,en,64
147605,en,127
4919664,ru,43
74334,en,55
481,en,45
16575,en,47
316970,en,33
8250,en,49
9494,en,113
17290,en,57
275667,en,32
3182,en,123
178009,ru,60
14107,en,71
8397,en,93
7139,fr,69
5323,en,53
10349,en,43
10424,fr,167
955,en,74
288251,en,79
8826,en,41
3823,en,100
11991,en,73
471208,en,85
51372472,en,36
53506112,en,36
4830,en,55
14179483,en,48
1678689,en,61
12237,en,36
3428,en,134
7837046,en,42
4777938,en,57
14132953,en,108
12610223,pt,47
10420688,es,34
3720711,pt,44
240601,pt,35
193908,en,83
1488555,ja,83
112936,en,61
6482,en,35
1007877,en,42
6381,en,112
10304,en,49
73469,en,35
1854,en,75
5952286,en,36
15989,en,56
54773,en,44
14335,en,39
4204510,es,49
396957,en,39
67790,en,77
504,en,121
51085722,pt,41
484417,es,39
146830,fr,66
2540,en,40
67443,en,55
1685275,en,47
9329644,en,33
9318,en,44
3688,en,78
3150221,en,38
11224920,it,64
1384388,pt,55
10796312,en,38
454333,pt,49
9758586,en,51
300265,en,37
883375,de,44
56556,en,33
72029,it,55
10725097,fr,71
7012465,en,36
1212661,en,48
8140,it,94
124505,en,31
71735,en,81
66164,en,31
98115,af,43
3709,it,41
452073,en,64
8468,pl,43
83213,es,45
66096,en,82
909,en,130
73438,en,45
64527,en,104
12017,en,47
7965,en,43
8685890,en,98
65858,en,31
390473,en,38
6361702,en,36
6556683,en,33
14452019,en,35
4664050,en,31
8021,fr,62
7080935,es,50
353256,en,73
64412,en,46
193844,en,33
2755,en,56
93114652,fr,37
123323,en,40
990112,en,33
174233,en,35
275743,en,89
67057,en,48
11551535,fr,36
7587,en,39
5382119,es,35
6519273,en,39
5509301,en,45
5735369,es,31
3972081,en,49
10177296,es,76
5259968,sw,39
332,en,149
149824,en,38
390507,en,48
581938,fr,52
52698012,en,45
7020467,en,63
65412,en,39
6799577,en,43
76863,en,32
393373,en,39
7551,en,43
13817211,en,83
11353076,en,35
3893,en,45
5482056,en,40
1329614,en,52
171068,en,48
14013,tr,67
11388952,en,33
379852,es,38
561858,en,53
73291,en,35
1469,es,91
147766,en,44
1447033,en,34
1005646,fr,31
112144802,de,42
6842865,pt,39
535138,en,32
110726,en,40
11264,en,54
365921,en,48
57379042,en,35
10149974,es,42
288322,en,39
101312,en,34
152195,en,35
6823,en,41
12290606,en,53
69699,fi,32
10010270,es,44
15338155,fr,1
5305397,hu,1
1251439,de,1
4354900,pt,1
1706,vi,1
292067,en,1
5908709,de,1
75206,de,1
258153,en,1
7224544,en,1
127029,fi,1
7952164,en,1
4105538,en,1
13138399,no,1
2211,pt,1
10807780,so,1
14593067,en,1
181567,fr,1
10437,fr,1
5328340,pt,1
102616,fr,1
525388,en,1
344044,en,1
123670,fi,1
10679,de,1
16405,en,1
11186,tr,1
4694728,id,1
6656236,es,1
399328,en,1
1678285,es,1
1233876,es,1
14025785,en,1
8707206,en,1
79676,hi,1
64250862,de,1
1195735,en,1
487,tl,1
1436549,no,1
144139182,es,1
9790784,en,1
55291,en,1
1464073,pl,1
461,fr,1
107480,af,1
79676,zh,1
1666,id,1
827326,es,1
1280174,pt,1
14212501,es,1
66260,en,1
367209,en,1
366104,id,1
124318,id,1
13049087,es,1
4111,es,1
3004,sw,1
67062,en,1
7203,id,1
83510,it,1
71445,fr,1
7508176,fr,1
8321708,pt,1
804679,en,1
4780678,en,1
333172,cs,1
127106902,tl,1
172600,id,1
5345286,tl,1
9170124,en,1
10296570,en,1
334166,fr,1
1263164,pt,1
12415778,tl,1
5407287,it,1
542,id,1
274393,it,1
347323,en,1
372136,fr,1
13747,nl,1
1148657,en,1
7972838,en,1
12649083,en,1
210282,pt,1
88,so,1
311665,ru,1
461412,en,1
10004,af,1
94328,fr,1
15416,en,1
1125330,en,1
641,es,1
1597039,fr,1
7325258,en,1
123703,en,1
1144,fi,1
92596,pt,1
58638,es,1
16757,pt,1
119852552,en,1
4539819,es,1
15610,fr,1
78395,en,1
4779,pl,1
99177,en,1
406699,ro,1
5045086,en,1
70260,en,1
261933,en,1
13944743,en,1
520,sv,1
268243,it,1
79863,en,1
12303114,es,1
1305092,fr,1
52433712,it,1
17154,fr,1
80888,pl,1
7800506,en,1
1197801,fr,1
69397222,fr,1
1381785,da,1
407257,pt,1
2207,fr,1
985372,en,1
3353,fr,1
1198335,en,1
9783334,no,1
163839,fr,1
12904819,en,1
514445,zh,1
5338019,pl,1
16800,ru,1
83038,it,1
13916691,en,1
4446241,en,1
8963,id,1
410109,en,1
253728,en,1
816194,es,1
4779,af,1
94390,it,1
5036,nl,1
111960,id,1
101814,es,1
10005,hr,1
1237,fr,1
441891,en,1
192714,hr,1
4442780,en,1
8908492,en,1
180618,en,1
65198032,en,1
53290062,de,1
4596,cs,1
76202442,sw,1
4726033,en,1
9907574,ru,1
1137604,es,1
1579045,en,1
8456,zh,1
8901866,es,1
166798,de,1
5454,pt,1
310092,en,1
123177,es,1
2449,de,1
451110,en,1
375824,es,1
992352,en,1
639890,fi,1
69652,is,1
1640103,es,1
462810,tl,1
7013401,fr,1
64753,es,1
1020444,id,1
614601,en,1
195489,fr,1
11364782,fr,1
6355,id,1
7855,fr,1
105407,nl,1
1203322,en,1
1179557,es,1
10575,id,1
6607738,en,1
510452,pt,1
4015914,en,1
1134477,en,1
75616,pt,1
105896842,en,1
1123921,fr,1
240601,es,1
1423438,es,1
111718452,fr,1
8436876,sw,1
97069,es,1
125503,ru,1
63820,en,1
193016,en,1
100867,en,1
1034849,en,1
399711,de,1
69133,sv,1
236116,es,1
61961282,de,1
375909,pt,1
135889462,fr,1
300908,en,1
812505,en,1
1702207,fr,1
148606,en,1
5338014,de,1
58095,ru,1
432503,id,1
649714,id,1
2340151,pt,1
1123921,ar,1
7038,tr,1
7747694,en,1
53005152,it,1
4577395,ru,1
169361,es,1
13098,af,1
783,fr,1
1076827,en,1
223057,no,1
3108,ja,1
64989,id,1
195225,pt,1
16229,es,1
144884,it,1
196119,ar,1
105077,es,1
4830457,en,1
9985514,nl,1
5401567,it,1
3497661,en,1
7958,es,1
8544,ru,1
81875,zh,1
8653,en,1
10094,ja,1
13387317,en,1
104543112,en,1
74551,sw,1
507600,it,1
7719,nl,1
248102,es,1
8932216,en,1
1098578,it,1
132799,es,1
10916060,tl,1
260041,it,1
1743,es,1
57159562,en,1
1248488,en,1
70075,et,1
180559,en,1
3315,fr,1
7457468,pt,1
11916459,en,1
9851680,it,1
2032,pt,1
11435070,en,1
4939069,de,1
86081,de,1
5099485,pt,1
434,tr,1
345556,de,1
479563,fr,1
7145,en,1
13866,en,1
7457182,fr,1
5581,sv,1
5838,pt,1
382369,fr,1
27,id,1
191588,es,1
14030661,en,1
4724922,es,1
3863,id,1
1251809,en,1
56982,fi,1
1334,fr,1
1116432,en,1
4855945,en,1
3634191,en,1
55874432,en,1
4506902,it,1
184765,pt,1
180912,fr,1
5034153,en,1
16982,it,1
517460,it,1
1617959,af,1
73369,it,1
8153,en,1
4171,id,1
73828,de,1
10374848,ru,1
251346,no,1
8561312,en,1
67491,pt,1
6492,no,1
4462145,en,1
4787458,en,1
4421954,fr,1
1546034,fr,1
14843,es,1
12490752,en,1
123666,sw,1
6554215,en,1
153343,fr,1
1424078,en,1
88308252,so,1
14697761,en,1
112423,pl,1
1005407,en,1
4900382,id,1
66265592,en,1
2794751,da,1
162226,en,1
520650,id,1
181390,it,1
517429,en,1
2904,pt,1
4506706,en,1
4705462,en,1
13357,en,1
1479668,en,1
211399,it,1
270189,en,1
4312236,en,1
1089466,en,1
11141184,pt,1
409183,en,1
149084,it,1
143987,en,1
4043346,pt,1
8682424,es,1
13576861,hr,1
7459270,tl,1
881675,fr,1
85819,en,1
279478,it,1
60611,fr,1
14895645,en,1
8081,fr,1
84906,en,1
128981002,en,1
891368,it,1
65164422,es,1
4421955,fr,1
4556286,en,1
10,id,1
62411,pt,1
3524,it,1
404079,en,1
8728,nl,1
10338340,pl,1
4057634,es,1
4265259,fr,1
100283932,en,1
12327292,en,1
4956351,fr,1
460,en,1
58638,th,1
13309329,vi,1
7211338,fr,1
1528697,en,1
12523578,ja,1
4490934,tl,1
278732,en,1
6757811,en,1
55942342,nl,1
13973179,en,1
1381785,tl,1
469520,es,1
7888,pt,1
151960,ja,1
182918,af,1
15562,ru,1
988637,id,1
172223,id,1
79115,es,1
5877,es,1
67480182,fr,1
126090,tl,1
110241152,ru,1
4694285,id,1
11494990,hr,1
8805,no,1
6843799,pt,1
160413,sl,1
139680162,pt,1
109319462,en,1
4430337,tl,1
320348,en,1
13669055,en,1
182385,de,1
2323,pl,1
12485726,ru,1
8794,fr,1
116337,hu,1
7782,es,1
71735,sw,1
87566,en,1
666177,es,1
5190252,es,1
10911054,pt,1
240379,en,1
4212783,en,1
4130852,es,1
85970622,fr,1
11442042,id,1
251801,en,1
412050,en,1
188420,es,1
801907,es,1
9783334,it,1
393806,es,1
1375,en,1
111165,it,1
1000448,en,1
7006,fr,1
7053,es,1
5396128,hr,1
74080,no,1
10905,pt,1
84054,fr,1
3103531,es,1
13354,id,1
957430,en,1
4153472,it,1
12039346,en,1
69697,fi,1
9168994,en,1
360500,fr,1
4542017,en,1
197168,en,1
4788658,en,1
4224967,de,1
14540639,pt,1
345965,fr,1
146810,ru,1
1412564,en,1
567229,vi,1
287,af,1
1249908,en,1
177829,pt,1
81695,es,1
3881011,ro,1
1653497,ro,1
1461,en,1
317743,af,1
1427845,en,1
1631666,fr,1
210236,en,1
70293,en,1
178611,fr,1
12410704,en,1
190710717,pt,1
58029,en,1
2681,lt,1
5510914,en,1
4657253,id,1
1709954,fr,1
12773623,en,1
446441,en,1
10760436,it,1
151357,fr,1
10778728,en,1
898312,tl,1
1097709,sw,1
288666,en,1
116486932,en,1
54367222,en,1
288594,pt,1
13648527,en,1
499359,id,1
10819584,en,1
57230,pt,1
74233842,ru,1
1813,fr,1
1235667,sv,1
145050,it,1
70446672,no,1
145724,it,1
1881,id,1
90455,pt,1
1660630,en,1
10810360,pt,1
295312,en,1
262342,tr,1
4354914,es,1
210897,ja,1
16805,pl,1
63592912,it,1
7358224,af,1
12603903,en,1
74583,fr,1
8945142,es,1
67519102,en,1
1395300,id,1
7228972,af,1
1055252,fr,1
12098662,en,1
864120,es,1
6490,es,1
283021,en,1
11105078,it,1
75215,es,1
1693417,en,1
209623,vi,1
1501881,es,1
10346720,fr,1
11529475,en,1
5076265,sv,1
101029,es,1
14426467,en,1
109685682,fr,1
13866,hu,1
379104,en,1
794943,en,1
157371,en,1
76660,de,1
215261,en,1
7357,es,1
262105,tl,1
9753694,en,1
425,fr,1
4811115,sw,1
169773,en,1
211325,sw,1
1364529,id,1
4403841,it,1
484,fr,1
77187,de,1
14816965,en,1
9811244,fr,1
54408262,en,1
290939,ro,1
142823,et,1
4795,ru,1
60330592,fr,1
157690,so,1
162695,en,1
98748,it,1
482318,fr,1
72836,pt,1
1229422,it,1
121047,id,1
1096,es,1
4043551,en,1
454932,en,1
275669,it,1
1150545,de,1
7307490,it,1
13750719,en,1
1597884,fr,1
76729,sv,1
5523632,fr,1
1647957,es,1
478942,nl,1
1440703,ja,1
130820,ru,1
9963,pt,1
1352068,fr,1
312206,en,1
1631513,en,1
7415,es,1
13986591,id,1
77369,es,1
9943874,en,1
12218918,sw,1
1221442,pt,1
8253604,en,1
4423365,en,1
5739716,en,1
62182,it,1
73486652,en,1
1619572,id,1
93393,en,1
398693,en,1
103051,en,1
70019,en,1
339852,it,1
2617,id,1
6340770,en,1
1443639,en,1
1665044,en,1
6541427,en,1
3618691,es,1
143145,en,1
4800260,en,1
184540,no,1
7023,id,1
369000,en,1
11278902,en,1
59600,en,1
4493921,fr,1
61035362,fr,1
204288,sv,1
71035,en,1
6609648,it,1
13943165,en,1
1273264,fr,1
1685141,fr,1
1201214,et,1
68008,sv,1
11415,en,1
262907,en,1
2302,fr,1
3084,de,1
394163,en,1
128543,es,1
11550757,en,1
4522822,en,1
215218,nl,1
1457625,en,1
78454,es,1
193569,en,1
1413027,ru,1
891621,es,1
8781144,fr,1
532984,sv,1
8860,de,1
651529,es,1
450,fr,1
123519,fr,1
142221,ro,1
11548,pt,1
15928,es,1
64976,id,1
1690810,fr,1
6741503,de,1
7833286,en,1
49100101,en,1
4694728,tl,1
183558,ru,1
141161852,en,1
1282173,pt,1
1198612,ja,1
5877609,id,1
505460,id,1
656603,zh,1
64649,en,1
57503,de,1
88259562,en,1
13651,ru,1
666826,en,1
3965671,en,1
215668,es,1
117074212,fr,1
10610919,en,1
7556646,en,1
266940,id,1
4000621,en,1
890472,es,1
55182,en,1
128638,de,1
1631265,en,1
184357,no,1
292249,tl,1
72448662,ru,1
15212421,en,1
2709,sw,1
127029,tr,1
74965,de,1
74783,en,1
250989,ja,1
14780243,da,1
164002,de,1
625365,es,1
13263,de,1
10121,nl,1
815913,es,1
66049892,en,1
8423,so,1
65103132,en,1
1654,es,1
4060377,pt,1
5460257,pt,1
12355398,en,1
97879,tr,1
113561312,en,1
153542,fr,1
2174761,en,1
102204242,en,1
112678,da,1
131422,es,1
501570,en,1
5623,tl,1
330314,tr,1
1404487,en,1
282118,hi,1
280354,en,1
5879522,fr,1
1075569,es,1
90696,fr,1
3314971,en,1
274,es,1
1259145,en,1
181307,ru,1
656972,nl,1
7877114,en,1
11894891,en,1
347215,es,1
9375398,en,1
6373560,en,1
125215,en,1
142971,sl,1
350416,en,1
107598,pt,1
3844,fr,1
7645452,en,1
1263405,en,1
1677960,en,1
3108,da,1
2259,sw,1
69541,sv,1
13817,fr,1
5381086,es,1
259654,pt,1
5323878,pt,1
4878369,en,1
101312,pt,1
11527449,ru,1
5374622,pt,1
215527,en,1
11134,pt,1
10135354,en,1
311222,es,1
12429348,en,1
1343184,nl,1
345025,fr,1
2902631,de,1
289904,pt,1
64604,pl,1
123657,so,1
80989,de,1
100981612,it,1
5498761,fr,1
5887102,fr,1
5941718,fr,1
393178,fr,1
1678594,en,1
1304381,it,1
11345196,en,1
2592,es,1
3385,sw,1
5338014,es,1
16390,de,1
8566316,en,1
288793,it,1
100810,ru,1
5258956,zh,1
59120792,pt,1
1045938,de,1
328865,en,1
7087,en,1
7992700,en,1
6889635,pt,1
74398,fr,1
16610,ru,1
575681,sv,1
2403,fi,1
1432889,en,1
5458755,it,1
5385003,en,1
134799,en,1
6259446,ru,1
12546212,en,1
87382,es,1
84521,en,1
184789,sw,1
456067,en,1
371,es,1
1329475,en,1
6345,en,1
6360,id,1
66535,en,1
8561312,zh,1
93940532,fr,1
13044,en,1
1337,ja,1
1542038,en,1
894467,es,1
1296331,af,1
12061156,en,1
281654,fr,1
293132,lt,1
4416330,en,1
298493,pt,1
1249764,it,1
4538697,ar,1
4552,no,1
11185,id,1
58604,en,1
2487201,pt,1
6574599,en,1
7475686,es,1
5251,en,1
458442,en,1
6546293,it,1
55734,en,1
259903,fr,1
74235,sv,1
8895242,en,1
55094,hi,1
71991,ru,1
1125097,de,1
4479847,af,1
268526,es,1
372621,fr,1
4105266,ru,1
1235197,it,1
89342472,en,1
180,fr,1
4105435,en,1
4048256,fr,1
12598,fr,1
86666,no,1
402055,is,1
194586,es,1
10378038,es,1
173508,ru,1
4118,sw,1
777675,en,1
341342,es,1
6048770,id,1
4421772,pt,1
118023,nl,1
103192002,en,1
405,de,1
275927,it,1
8442,es,1
1578964,sw,1
4933,fi,1
8338688,en,1
647437,es,1
16276,vi,1
1247136,es,1
5790380,en,1
1087063,tr,1
472916,de,1
1672016,en,1
6935,so,1
9107164,fr,1
3541,sw,1
8334094,tl,1
1535143,en,1
4806245,es,1
9111816,sk,1
9814824,fr,1
713540,en,1
13429063,en,1
67185,en,1
158510,fr,1
4722,es,1
57527262,pt,1
75164,en,1
10587,so,1
3938181,de,1
438864,cs,1
1582454,ru,1
546,es,1
74135982,nl,1
776944,no,1
5816354,en,1
77160,es,1
1233209,ar,1
14132529,en,1
104735,es,1
70237,it,1
1706565,en,1
142490112,en,1
982811,en,1
55860572,en,1
15498,de,1
75670,fr,1
7260,tr,1
69622,sw,1
5506602,es,1
8963,es,1
10029448,en,1
1402768,en,1
5953,pl,1
11177,fr,1
75563,en,1
4031354,en,1
319178,de,1
6301,es,1
7012,fr,1
104486,zh,1
485171,it,1
10926,fr,1
3905351,fr,1
4552925,en,1
1649413,en,1
5464630,es,1
10418972,ar,1
165460,en,1
11056022,es,1
438827,es,1
5586489,tr,1
2142501,pt,1
17201,de,1
312506,en,1
303904,es,1
58408,fr,1
8518544,en,1
74091,de,1
6719,sw,1
2975921,pt,1
190946,fr,1
282734,en,1
1175044,es,1
15775,tl,1
796213,fr,1
189715,ru,1
1549291,lt,1
175703897,fr,1
1445392,en,1
1765,en,1
97331,en,1
4942311,nl,1
1059904,fr,1
15435,de,1
1630069,pt,1
5161150,it,1
60445492,en,1
194778,fr,1
8512936,fr,1
115589,da,1
99740492,en,1
1930491,en,1
156584,de,1
64594,da,1
60685222,en,1
312810,pt,1
198045,id,1
3068,id,1
10197,pt,1
133167,fr,1
1416568,en,1
10938506,en,1
95549,en,1
11671667,it,1
67150,sv,1
1017735,id,1
78233,en,1
106769,sw,1
77853,tr,1
5596242,en,1
1082069,fr,1
1399016,fr,1
7730828,en,1
1236980,af,1
54822,hi,1
9325854,en,1
243379,fr,1
5492952,ru,1
4609669,es,1
11167904,en,1
11872967,es,1
1331568,en,1
167259,zh,1
10529,en,1
5254152,en,1
476389,en,1
4945,es,1
157981,de,1
85194822,fr,1
8473,id,1
59296,es,1
4901043,so,1
2274231,en,1
70381,id,1
61301,tr,1
7004,en,1
316970,fr,1
70394,en,1
10410452,en,1
992425,fr,1
252768,de,1
190136577,fr,1
64307,es,1
3436141,fr,1
4161197,pt,1
4075247,da,1
1254328,pt,1
5841045,en,1
118113,es,1
202761,sv,1
13520,ja,1
306682,id,1
7454,fr,1
6986417,en,1
93664,en,1
1105115,en,1
1273520,es,1
1367313,af,1
209623,en,1
1523880,en,1
61209,vi,1
6972021,fr,1
285927,pt,1
17062,it,1
1848,en,1
442030,de,1
72418052,pt,1
995382,id,1
80898,en,1
489,ru,1
6051,sw,1
1286,fr,1
112259,ru,1
8270908,fr,1
252357,de,1
1312,fr,1
13501801,ru,1
496883,nl,1
1103977,es,1
150812,fr,1
7023,hu,1
6003758,en,1
746471,en,1
356462,pt,1
9814678,ar,1
11198230,en,1
5940878,en,1
1021963,en,1
10807780,id,1
4385064,en,1
510452,es,1
3449021,en,1
172346077,en,1
508369,en,1
201080,es,1
168120,de,1
15297,en,1
3072021,fr,1
5504,en,1
4678770,es,1
78450,ja,1
8254188,en,1
321460,fi,1
12823,en,1
565873,id,1
5877609,fr,1
9106494,de,1
49349822,fr,1
14350,pt,1
1699729,nl,1
194527,en,1
1669054,en,1
1956571,cs,1
88190072,ru,1
1493232,it,1
59245,en,1
1255587,es,1
4750,fr,1
211352,en,1
369677,fr,1
138279,it,1
172404,es,1
3922091,pt,1
7534856,es,1
306733,en,1
1351269,tr,1
290301,id,1
6819,es,1
796751,id,1
11695007,en,1
210355,ru,1
139054302,hi,1
93722,en,1
62720532,en,1
109944,pt,1
4,es,1
76614,de,1
4523604,en,1
5394094,en,1
6009122,sv,1
1468798,en,1
6536,vi,1
133741,en,1
210706,id,1
793775,de,1
4750006,hi,1
6078766,pt,1
1195749,en,1
294562,en,1
2207,es,1
4073629,es,1
169125,en,1
420322,es,1
204712,es,1
67212,vi,1
1709954,en,1
14475725,en,1
4722253,en,1
244704,es,1
10223364,en,1
124682,sw,1
502976,it,1
5024588,en,1
158868312,en,1
11393648,en,1
788737,en,1
172995,da,1
765901,id,1
104522882,en,1
90969512,fr,1
11534091,en,1
77465,en,1
4678314,en,1
5148646,en,1
802898,en,1
57495,en,1
3814,it,1
4770432,fr,1
66138,it,1
4694,es,1
1254797,no,1
399011,id,1
283095,fr,1
153394,it,1
885213,en,1
206634,de,1
4976770,en,1
1202524,fr,1
150946,tl,1
104369322,en,1
63697542,fr,1
10841142,fr,1
8222632,en,1
73369,nl,1
166840,fr,1
5898943,es,1
87566,id,1
12598107,fr,1
65183442,en,1
808058,no,1
76863,it,1
14488227,hr,1
77204,it,1
64826,fr,1
2308,it,1
3345,hi,1
148812,de,1
121650902,fr,1
166092,de,1
71561,it,1
3594281,en,1
1232866,en,1
4976161,ru,1
66042,es,1
507600,vi,1
215097,en,1
177103917,en,1
273771,en,1
163480,es,1
168197,en,1
1611889,en,1
13002,de,1
400232,en,1
61540,da,1
174416,en,1
2449,es,1
1051960,en,1
142941,es,1
11865973,tl,1
157409,de,1
275677,ru,1
1706769,en,1
7921654,en,1
85269572,fr,1
13936989,fr,1
401681,es,1
211454,fr,1
363114,it,1
448311,id,1
11186,en,1
79345,es,1
1084244,ar,1
78441442,so,1
7018755,en,1
124956,en,1
5290293,fr,1
11639051,fr,1
9320082,en,1
5416,en,1
170152,en,1
4019,sv,1
15887,ro,1
10895674,en,1
1053812,en,1
71207,it,1
6778,fr,1
80913682,es,1
63431,fr,1
142608342,en,1
1552,en,1
10611,et,1
71846,fr,1
6789035,en,1
13052973,so,1
418028,no,1
215218,af,1
283095,de,1
140300952,fr,1
4830457,fr,1
201764,en,1
8323750,en,1
8777358,en,1
208588387,pt,1
7621490,en,1
4087782,es,1
254943,en,1
4112751,no,1
1331568,fr,1
1400319,pt,1
77853,en,1
12859405,en,1
14465,sw,1
53247562,en,1
72038,fr,1
455328,en,1
4852,es,1
11002428,sw,1
5118,fr,1
134105,ru,1
14838757,it,1
4378458,de,1
1425072,tr,1
8218438,nl,1
10556219,en,1
1425074,is,1
10833,es,1
278766,en,1
8682742,it,1
75197,fr,1
76903742,it,1
171043,id,1
9263144,es,1
410024,en,1
9056910,ro,1
3484,fr,1
79695,it,1
74323,pl,1
54363,en,1
4421517,en,1
1154,fr,1
68724,en,1
12153,de,1
10877282,fr,1
5306765,en,1
55709,es,1
12777831,pt,1
72411282,es,1
54085752,ja,1
355882,es,1
141883902,en,1
346662,hi,1
70520,hi,1
68780232,fr,1
6962823,en,1
78533802,pt,1
14966067,sv,1
119127482,es,1
660739,en,1
131778,fr,1
9180,ja,1
183635,it,1
11527449,en,1
4757,so,1
173239,zh,1
175295,pt,1
3939,de,1
1194178,en,1
409203,de,1
6525,es,1
4553622,sw,1
1424602,pt,1
55220,fr,1
204899,fr,1
61632,de,1
244722,en,1
3266441,en,1
8361242,es,1
75668,pt,1
91823,fr,1
153611,en,1
186037,sw,1
1447033,de,1
4042391,en,1
402924,fr,1
1362143,af,1
5382747,ja,1
120449,es,1
241539,de,1
12546212,fr,1
72297,pt,1
582375,it,1
5328825,en,1
82179,en,1
4532517,en,1
10096800,en,1
13165,en,1
132904,en,1
273771,fr,1
5229454,en,1
52937632,en,1
60900982,ru,1
372093,en,1
162926,en,1
1219089,pt,1
97527,es,1
870425,nl,1
69943492,pt,1
342937,en,1
66021,en,1
8535,it,1
72729922,da,1
80553,sv,1
67254,zh,1
137879322,fr,1
15440,fr,1
253794,ru,1
3205561,en,1
4328596,es,1
7932034,de,1
5338019,es,1
5967368,it,1
863844,it,1
1170052,en,1
322693,en,1
17059,es,1
6735,fr,1
13625781,en,1
54660,hi,1
13056831,no,1
409729,id,1
7376,sw,1
64002,fr,1
408,es,1
14569707,en,1
586989,en,1
1503955,en,1
379338,de,1
208123,zh,1
338076,sv,1
1315034,fr,1
73927952,it,1
1564607,en,1
5105877,en,1
13878,fr,1
361660,en,1
391788,no,1
254183,en,1
10043,fr,1
1460455,fr,1
84404902,de,1
11800,es,1
390666,en,1
2959,en,1
131791,de,1
941,fr,1
4484762,pt,1
57704,en,1
511216,en,1
425743,de,1
506377,fr,1
294538,fr,1
161551,es,1
4400961,fr,1
168632,it,1
88267332,it,1
173243367,en,1
330911,fr,1
161151442,fr,1
13323597,sw,1
85617,fr,1
110623,en,1
283859,en,1
131833,pt,1
395612,en,1
117368652,en,1
12220920,fr,1
9110674,en,1
54290,fr,1
5061199,tl,1
14801595,en,1
1031136,en,1
161193,de,1
170,de,1
54158,es,1
108,de,1
54713,pt,1
65223022,en,1
8904,pl,1
178611,nl,1
278643,en,1
4562589,en,1
9666532,en,1
7800,ru,1
92790,ru,1
4521884,sv,1
242995,da,1
5597325,pt,1
111493612,en,1
5317171,es,1
7260,no,1
7023,pl,1
3564,tr,1
80777,fr,1
11086542,fr,1
338142,en,1
259752,en,1
2603641,nl,1
4286,pt,1
10488155,en,1
886934,en,1
10166,en,1
15128809,en,1
126686,sw,1
122901,pl,1
15115,en,1
68075,th,1
484059,cs,1
67314,en,1
58877,fr,1
13381609,fr,1
11326354,fr,1
9106494,id,1
11324612,en,1
58737,id,1
4960783,en,1
10163190,fr,1
1612680,fr,1
158299,en,1
275601,fi,1
75175,ru,1
13496,fr,1
5385708,en,1
180705,it,1
4018,sv,1
538824,af,1
5110012,de,1
89708,en,1
11386020,pt,1
451312,pt,1
358295,id,1
127464,id,1
4864179,en,1
5877609,pt,1
369032,en,1
153656,ar,1
14855843,en,1
10999,sw,1
109944,tr,1
200660,en,1
344499,ru,1
132600,ja,1
16366,es,1
7042221,en,1
303073,af,1
191633,fr,1
478942,ar,1
122768,ru,1
3512231,de,1
11035092,pt,1
202602417,es,1
1772,en,1
5396204,no,1
12800,af,1
80128,en,1
65874082,fr,1
902154,fr,1
66678,ru,1
934,en,1
5602,ro,1
2796,en,1
55092,it,1
15071007,en,1
2337,es,1
147898,fr,1
177732867,en,1
8189204,en,1
122468,fr,1
78825,sw,1
73928,en,1
1153323,en,1
5940894,en,1
5854940,en,1
80775,en,1
10418972,en,1
4384255,en,1
2504861,en,1
432427,de,1
50742702,es,1
12999,ru,1
75537,en,1
7043061,en,1
398679,en,1
1395637,hr,1
441823,de,1
5392085,en,1
266270,pl,1
9697290,en,1
7313700,da,1
